X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.4675446,43.6777878,92211,GO-20171710632,2017-09-20T04:00:00.000Z,2017-09-20T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,September,20,263,Wednesday ,22,2017,September,20,263,Wednesday ,22,Theft Over,D12,91,Weston-Pellam Park (91),43.6777878,-79.4675446,3388
-79.3813324,43.6511726,100022,GO-20171162170,2017-06-25T04:00:00.000Z,2017-06-29T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2017,June,29,180,Thursday  ,10,2017,June,25,176,Sunday    ,13,Theft Over,D52,76,Bay Street Corridor (76),43.6511726,-79.3813324,3389
-79.4732437,43.704521199999988,109070,GO-20173101135,2017-10-08T04:00:00.000Z,2017-12-04T05:00:00.000Z,Commercial,2130,210,Theft Over,2017,December,4,338,Monday    ,14,2017,October,8,281,Sunday    ,12,Theft Over,D12,30,Brookhaven-Amesbury (30),43.7045212,-79.4732437,3390
-79.28936,43.8159027,103490,GO-20171426569,2017-08-08T04:00:00.000Z,2017-08-08T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,August,8,220,Tuesday   ,12,2017,August,8,220,Tuesday   ,12,Theft Over,D42,130,Milliken (130),43.8159027,-79.28936,3391
-79.146225,43.7989273,94879,GO-20171050619,2017-05-18T04:00:00.000Z,2017-06-13T04:00:00.000Z,Commercial,2130,200,Theft From Mail / Bag / Key,2017,June,13,164,Tuesday   ,10,2017,May,18,138,Thursday  ,14,Theft Over,D42,131,Rouge (131),43.7989273,-79.146225,3392
-79.4868774,43.6856766,106368,GO-20171887196,2017-10-14T04:00:00.000Z,2017-10-18T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,October,18,291,Wednesday ,13,2017,October,14,287,Saturday  ,9,Theft Over,D12,115,Mount Dennis (115),43.6856766,-79.4868774,3393
-79.476593,43.7643204,89489,GO-20162213771,2016-11-04T04:00:00.000Z,2016-12-14T05:00:00.000Z,Other,2130,210,Theft Over,2016,December,14,349,Wednesday ,12,2016,November,4,309,Friday    ,12,Theft Over,D32,27,York University Heights (27),43.7643204,-79.476593,3394
-79.3861465,43.683567,94880,GO-2017574472,2017-04-01T04:00:00.000Z,2017-04-01T04:00:00.000Z,House,2130,210,Theft Over,2017,April,1,91,Saturday  ,16,2017,April,1,91,Saturday  ,14,Theft Over,D53,98,Rosedale-Moore Park (98),43.683567,-79.3861465,3395
-79.2322159,43.7645302,100111,GO-20171597137,2017-05-20T04:00:00.000Z,2017-09-03T04:00:00.000Z,House,2130,210,Theft Over,2017,September,3,246,Sunday    ,18,2017,May,20,140,Saturday  ,19,Theft Over,D43    ,137,Woburn (137),43.7645302,-79.2322159,3396
-79.199882500000015,43.7490158,103510,GO-20171490546,2017-08-17T04:00:00.000Z,2017-08-18T04:00:00.000Z,Other,2130,210,Theft Over,2017,August,18,230,Friday    ,10,2017,August,17,229,Thursday  ,18,Theft Over,D43,140,Guildwood (140),43.7490158,-79.1998825,3397
-79.3464966,43.6702423,92267,GO-20171710472,2017-09-20T04:00:00.000Z,2017-09-20T04:00:00.000Z,House,2130,215,Theft Over - Bicycle,2017,September,20,263,Wednesday ,21,2017,September,20,263,Wednesday ,18,Theft Over,D55,68,North Riverdale (68),43.6702423,-79.3464966,3398
-79.3945007,43.6696091,109071,GO-2017181856956,2017-10-08T04:00:00.000Z,2017-10-13T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,October,13,286,Friday    ,17,2017,October,8,281,Sunday    ,15,Theft Over,D53,95,Annex (95),43.6696091,-79.3945007,3399
-79.3863831,43.6624718,106380,GO-20171864583,2017-10-14T04:00:00.000Z,2017-10-14T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,October,14,287,Saturday  ,22,2017,October,14,287,Saturday  ,21,Theft Over,D52,76,Bay Street Corridor (76),43.6624718,-79.3863831,3400
-79.2904816,43.6965523,89494,GO-20162004298,2016-11-10T05:00:00.000Z,2016-11-11T05:00:00.000Z,Outside,2130,210,Theft Over,2016,November,11,316,Friday    ,7,2016,November,10,315,Thursday  ,17,Theft Over,D41,121,Oakridge (121),43.6965523,-79.2904816,3401
-79.1815338,43.8087234,94909,GO-2017957424,2017-05-26T04:00:00.000Z,2017-05-30T04:00:00.000Z,House,2130,210,Theft Over,2017,May,30,150,Tuesday   ,23,2017,May,26,146,Friday    ,21,Theft Over,D42,131,Rouge (131),43.8087234,-79.1815338,3402
-79.4139557,43.6965065,100113,GO-2017928594,2017-05-20T04:00:00.000Z,2017-05-26T04:00:00.000Z,House,2130,210,Theft Over,2017,May,26,146,Friday    ,15,2017,May,20,140,Saturday  ,12,Theft Over,D53,101,Forest Hill South (101),43.6965065,-79.4139557,3403
-79.233078,43.7581863,100152,GO-201735165,2016-12-02T05:00:00.000Z,2017-01-06T05:00:00.000Z,Commercial,2130,210,Theft Over,2017,January,6,6,Friday    ,19,2016,December,2,337,Friday    ,19,Theft Over,D43,137,Woburn (137),43.7581863,-79.233078,3404
-79.3498764,43.70500950000001,100168,GO-20162154565,2016-12-02T05:00:00.000Z,2016-12-05T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,December,5,340,Monday    ,8,2016,December,2,337,Friday    ,18,Theft Over,D53,55,Thorncliffe Park (55),43.7050095,-79.3498764,3405
-79.4368134,43.6699753,100175,GO-2017946267,2017-05-20T04:00:00.000Z,2017-05-29T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,May,29,149,Monday    ,8,2017,May,20,140,Saturday  ,23,Theft Over,D13,93,Dovercourt-Wallace Emerson-Junction (93),43.6699753,-79.4368134,3406
-79.3790665,43.671917,100321,GO-20179007283,2017-05-20T04:00:00.000Z,2017-05-31T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,May,31,151,Wednesday ,9,2017,May,20,140,Saturday  ,12,Theft Over,D51,98,Rosedale-Moore Park (98),43.671917,-79.3790665,3407
-79.513801599999979,43.7198334,100353,GO-20171148523,2017-06-27T04:00:00.000Z,2017-06-27T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,June,27,178,Tuesday   ,13,2017,June,27,178,Tuesday   ,13,Theft Over,D31,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,3408
-79.513801599999979,43.7198334,100354,GO-20171148523,2017-06-27T04:00:00.000Z,2017-06-27T04:00:00.000Z,Commercial,2130,200,Theft From Mail / Bag / Key,2017,June,27,178,Tuesday   ,13,2017,June,27,178,Tuesday   ,13,Theft Over,D31,26,Downsview-Roding-CFB (26),43.7198334,-79.5138016,3409
-79.4098816,43.7573395,100454,GO-20171254207,2017-06-27T04:00:00.000Z,2017-07-13T04:00:00.000Z,Outside,2130,210,Theft Over,2017,July,13,194,Thursday  ,8,2017,June,27,178,Tuesday   ,16,Theft Over,D32,51,Willowdale East (51),43.7573395,-79.4098816,3410
-79.3738632,43.6486282,100467,GO-2017896916,2017-05-21T04:00:00.000Z,2017-05-21T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,May,21,141,Sunday    ,15,2017,May,21,141,Sunday    ,11,Theft Over,D51,75,Church-Yonge Corridor (75),43.6486282,-79.3738632,3411
-79.394142200000019,43.6687202,100513,GO-2017897181,2017-05-21T04:00:00.000Z,2017-05-21T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2017,May,21,141,Sunday    ,16,2017,May,21,141,Sunday    ,14,Theft Over,D52,95,Annex (95),43.6687202,-79.3941422,3412
-79.2345657,43.7079544,100533,GO-2017955215,2017-05-28T04:00:00.000Z,2017-05-30T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,May,30,150,Tuesday   ,13,2017,May,28,148,Sunday    ,19,Theft Over,D41,123,Cliffcrest (123),43.7079544,-79.2345657,3413
-79.3908005,43.8019981,100535,GO-20171349598,2017-07-07T04:00:00.000Z,2017-07-27T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,July,27,208,Thursday  ,15,2017,July,7,188,Friday    ,12,Theft Over,D33,49,Bayview Woods-Steeles (49),43.8019981,-79.3908005,3414
-79.3558044,43.6565285,100545,GO-20179009916,2017-07-07T04:00:00.000Z,2017-07-11T04:00:00.000Z,Other,2130,200,Theft From Mail / Bag / Key,2017,July,11,192,Tuesday   ,9,2017,July,7,188,Friday    ,2,Theft Over,D51,73,Moss Park (73),43.6565285,-79.3558044,3415
-79.4468079,43.6515923,100575,GO-20171177105,2017-07-01T04:00:00.000Z,2017-07-01T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,July,1,182,Saturday  ,15,2017,July,1,182,Saturday  ,0,Theft Over,D11,86,Roncesvalles (86),43.6515923,-79.4468079,3416
-79.4468079,43.6515923,100576,GO-20171177105,2017-07-01T04:00:00.000Z,2017-07-01T04:00:00.000Z,House,2130,210,Theft Over,2017,July,1,182,Saturday  ,15,2017,July,1,182,Saturday  ,0,Theft Over,D11,86,Roncesvalles (86),43.6515923,-79.4468079,3417
-79.362739600000012,43.6515694,100586,GO-20171007653,2017-05-28T04:00:00.000Z,2017-06-07T04:00:00.000Z,Other,2130,210,Theft Over,2017,June,7,158,Wednesday ,6,2017,May,28,148,Sunday    ,10,Theft Over,D51,73,Moss Park (73),43.6515694,-79.3627396,3418
-79.3961639,43.653347,100657,GO-20171218493,2017-07-07T04:00:00.000Z,2017-07-07T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,July,7,188,Friday    ,20,2017,July,7,188,Friday    ,19,Theft Over,D52,78,Kensington-Chinatown (78),43.653347,-79.3961639,3419
-79.4857025,43.7551918,100745,GO-20171300807,2017-07-01T04:00:00.000Z,2017-07-20T04:00:00.000Z,Outside,2130,210,Theft Over,2017,July,20,201,Thursday  ,8,2017,July,1,182,Saturday  ,8,Theft Over,D31,27,York University Heights (27),43.7551918,-79.4857025,3420
-79.3735046,43.7925034,100750,GO-20171646036,2017-07-01T04:00:00.000Z,2017-09-11T04:00:00.000Z,House,2130,210,Theft Over,2017,September,11,254,Monday    ,12,2017,July,1,182,Saturday  ,8,Theft Over,D33,49,Bayview Woods-Steeles (49),43.7925034,-79.3735046,3421
-79.261131299999988,43.773616799999985,100758,GO-20171288980,2017-07-15T04:00:00.000Z,2017-07-18T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,July,18,199,Tuesday   ,18,2017,July,15,196,Saturday  ,14,Theft Over,D43,127,Bendale (127),43.7736168,-79.2611313,3422
-79.2535629,43.7779312,100790,GO-20171551688,2017-07-15T04:00:00.000Z,2017-08-29T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,August,29,241,Tuesday   ,8,2017,July,15,196,Saturday  ,0,Theft Over,D43,137,Woburn (137),43.7779312,-79.2535629,3423
-79.208847,43.7633476,100797,GO-20171303064,2017-07-15T04:00:00.000Z,2017-07-23T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,July,23,204,Sunday    ,9,2017,July,15,196,Saturday  ,20,Theft Over,D43,137,Woburn (137),43.7633476,-79.208847,3424
-79.569419900000014,43.638916,100820,GO-20171271734,2017-07-15T04:00:00.000Z,2017-07-15T04:00:00.000Z,House,2130,210,Theft Over,2017,July,15,196,Saturday  ,21,2017,July,15,196,Saturday  ,14,Theft Over,D22,13,Etobicoke West Mall (13),43.638916,-79.5694199,3425
-79.2410431,43.7985573,100837,GO-20171223789,2017-07-08T04:00:00.000Z,2017-07-08T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,July,8,189,Saturday  ,16,2017,July,8,189,Saturday  ,12,Theft Over,D42,132,Malvern (132),43.7985573,-79.2410431,3426
-79.331237800000011,43.7751007,100901,GO-20171286628,2017-07-17T04:00:00.000Z,2017-07-18T04:00:00.000Z,Outside,2130,210,Theft Over,2017,July,18,199,Tuesday   ,7,2017,July,17,198,Monday    ,23,Theft Over,D33,46,Pleasant View (46),43.7751007,-79.3312378,3427
-79.6099167,43.7341003,100907,GO-20173182648,2017-07-17T04:00:00.000Z,2017-12-12T05:00:00.000Z,Apartment,2130,210,Theft Over,2017,December,12,346,Tuesday   ,16,2017,July,17,198,Monday    ,9,Theft Over,D23,1,West Humber-Clairville (1),43.7341003,-79.6099167,3428
-79.4052811,43.643402099999989,101016,GO-20162145216,2016-12-03T05:00:00.000Z,2016-12-03T05:00:00.000Z,Other,2130,200,Theft From Mail / Bag / Key,2016,December,3,338,Saturday  ,14,2016,December,3,338,Saturday  ,14,Theft Over,D14,82,Niagara (82),43.6434021,-79.4052811,3429
-79.4682236,43.6563339,101055,GO-20162151593,2016-12-03T05:00:00.000Z,2016-12-04T05:00:00.000Z,House,2130,210,Theft Over,2016,December,4,339,Sunday    ,16,2016,December,3,338,Saturday  ,21,Theft Over,D11,88,High Park North (88),43.6563339,-79.4682236,3430
-79.586158800000021,43.6981239,101066,GO-20162212605,2016-12-05T05:00:00.000Z,2016-12-14T05:00:00.000Z,Outside,2130,210,Theft Over,2016,December,14,349,Wednesday ,9,2016,December,5,340,Monday    ,0,Theft Over,D23,1,West Humber-Clairville (1),43.6981239,-79.5861588,3431
-79.5494385,43.7468681,101077,GO-20171648494,2017-07-19T04:00:00.000Z,2017-09-11T04:00:00.000Z,House,2130,210,Theft Over,2017,September,11,254,Monday    ,18,2017,July,19,200,Wednesday ,0,Theft Over,D31,22,Humbermede (22),43.7468681,-79.5494385,3432
-79.4585114,43.6511383,101079,GO-20171306894,2017-07-19T04:00:00.000Z,2017-07-21T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,July,21,202,Friday    ,4,2017,July,19,200,Wednesday ,4,Theft Over,D11,87,High Park-Swansea (87),43.6511383,-79.4585114,3433
-79.281662,43.7974091,101094,GO-20171302536,2017-07-19T04:00:00.000Z,2017-07-20T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,July,20,201,Thursday  ,12,2017,July,19,200,Wednesday ,23,Theft Over,D42,129,Agincourt North (129),43.7974091,-79.281662,3434
-79.4031067,43.6448898,101121,GO-20171417317,2017-07-19T04:00:00.000Z,2017-08-06T04:00:00.000Z,Apartment,2130,215,Theft Over - Bicycle,2017,August,6,218,Sunday    ,20,2017,July,19,200,Wednesday ,12,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6448898,-79.4031067,3435
-79.425209,43.7347946,101193,GO-20171540529,2017-07-24T04:00:00.000Z,2017-08-25T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,August,25,237,Friday    ,18,2017,July,24,205,Monday    ,12,Theft Over,D32,39,Bedford Park-Nortown (39),43.7347946,-79.425209,3436
-79.5290909,43.7685509,101206,GO-20171326058,2017-07-24T04:00:00.000Z,2017-07-24T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,July,24,205,Monday    ,5,2017,July,24,205,Monday    ,5,Theft Over,D31,24,Black Creek (24),43.7685509,-79.5290909,3437
-79.397644,43.6518784,101293,GO-20171374911,2017-07-24T04:00:00.000Z,2017-07-31T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,July,31,212,Monday    ,15,2017,July,24,205,Monday    ,11,Theft Over,D52,78,Kensington-Chinatown (78),43.6518784,-79.397644,3438
-79.3142395,43.741500899999984,101317,GO-2017943180,2017-05-28T04:00:00.000Z,2017-05-28T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,May,28,148,Sunday    ,17,2017,May,28,148,Sunday    ,11,Theft Over,D33,45,Parkwoods-Donalda (45),43.7415009,-79.3142395,3439
-79.5297318,43.7373428,101324,GO-2017944910,2017-05-28T04:00:00.000Z,2017-05-28T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,May,28,148,Sunday    ,23,2017,May,28,148,Sunday    ,23,Theft Over,D31,22,Humbermede (22),43.7373428,-79.5297318,3440
-79.2588348,43.789623299999988,101351,GO-20171061847,2017-05-29T04:00:00.000Z,2017-06-17T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,June,17,168,Saturday  ,12,2017,May,29,149,Monday    ,9,Theft Over,D42,128,Agincourt South-Malvern West (128),43.7896233,-79.2588348,3441
-79.431015,43.7136345,101398,GO-2017950365,2017-05-29T04:00:00.000Z,2017-05-29T04:00:00.000Z,House,2130,210,Theft Over,2017,May,29,149,Monday    ,18,2017,May,29,149,Monday    ,15,Theft Over,D13,32,Englemount-Lawrence (32),43.7136345,-79.431015,3442
-79.47901920000001,43.6273079,101419,GO-2017951675,2017-05-29T04:00:00.000Z,2017-05-29T04:00:00.000Z,Outside,2130,210,Theft Over,2017,May,29,149,Monday    ,22,2017,May,29,149,Monday    ,21,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),43.6273079,-79.4790192,3443
-79.5188446,43.6823158,101446,GO-20171558291,2017-05-31T04:00:00.000Z,2017-08-31T04:00:00.000Z,Apartment,2130,210,Theft Over,2017,August,31,243,Thursday  ,16,2017,May,31,151,Wednesday ,12,Theft Over,D22    ,9,Edenbridge-Humber Valley (9),43.6823158,-79.5188446,3444
-79.3938446,43.675167099999989,101448,GO-2017999555,2017-05-31T04:00:00.000Z,2017-06-05T04:00:00.000Z,Apartment,2130,215,Theft Over - Bicycle,2017,June,5,156,Monday    ,21,2017,May,31,151,Wednesday ,18,Theft Over,D53,95,Annex (95),43.6751671,-79.3938446,3445
-79.4578629,43.666893,101554,GO-20162243389,2016-12-05T05:00:00.000Z,2016-12-19T05:00:00.000Z,Commercial,2130,210,Theft Over,2016,December,19,354,Monday    ,10,2016,December,5,340,Monday    ,9,Theft Over,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.666893,-79.4578629,3446
-79.4139557,43.638671899999984,101602,GO-20162260589,2016-12-21T05:00:00.000Z,2016-12-21T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,December,21,356,Wednesday ,20,2016,December,21,356,Wednesday ,20,Theft Over,D14,82,Niagara (82),43.6386719,-79.4139557,3447
-79.4037018,43.6726723,101624,GO-20162256675,2016-12-21T05:00:00.000Z,2016-12-21T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,December,21,356,Wednesday ,9,2016,December,21,356,Wednesday ,0,Theft Over,D53,95,Annex (95),43.6726723,-79.4037018,3448
-79.3691483,43.6533813,101643,GO-2017168311,2016-12-21T05:00:00.000Z,2017-01-27T05:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,January,27,27,Friday    ,13,2016,December,21,356,Wednesday ,3,Theft Over,D51,73,Moss Park (73),43.6533813,-79.3691483,3449
-79.2700272,43.773593899999987,101655,GO-2017201108,2016-12-30T05:00:00.000Z,2017-02-01T05:00:00.000Z,Other,2130,210,Theft Over,2017,February,1,32,Wednesday ,15,2016,December,30,365,Friday    ,10,Theft Over,D41,127,Bendale (127),43.7735939,-79.2700272,3450
-79.39308170000001,43.6707535,101668,GO-201714730,2016-12-30T05:00:00.000Z,2017-01-03T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,January,3,3,Tuesday   ,15,2016,December,30,365,Friday    ,17,Theft Over,D53,95,Annex (95),43.6707535,-79.3930817,3451
-79.578247100000013,43.70755,101675,GO-201727232,2016-12-30T05:00:00.000Z,2017-01-06T05:00:00.000Z,Commercial,2130,210,Theft Over,2017,January,6,6,Friday    ,9,2016,December,30,365,Friday    ,23,Theft Over,D23,1,West Humber-Clairville (1),43.70755,-79.5782471,3452
-79.3659668,43.6489296,101679,GO-2017679874,2016-12-30T05:00:00.000Z,2017-04-18T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,April,18,108,Tuesday   ,12,2016,December,30,365,Friday    ,12,Theft Over,D51,77,Waterfront Communities-The Island (77),43.6489296,-79.3659668,3453
-79.3152695,43.685154,101711,GO-20162307585,2016-12-30T05:00:00.000Z,2016-12-30T05:00:00.000Z,Outside,2130,200,Theft From Mail / Bag / Key,2016,December,30,365,Friday    ,19,2016,December,30,365,Friday    ,8,Theft Over,D54,66,Danforth (66),43.685154,-79.3152695,3454
-79.2839584,43.773410799999986,101744,GO-20171329735,2017-07-24T04:00:00.000Z,2017-07-24T04:00:00.000Z,Other,2130,210,Theft Over,2017,July,24,205,Monday    ,16,2017,July,24,205,Monday    ,14,Theft Over,D41,126,Dorset Park (126),43.7734108,-79.2839584,3455
-79.476593,43.7643204,101746,GO-20171340336,2017-07-24T04:00:00.000Z,2017-07-26T04:00:00.000Z,Commercial,2132,200,Theft From Motor Vehicle Over,2017,July,26,207,Wednesday ,9,2017,July,24,205,Monday    ,19,Theft Over,D32,27,York University Heights (27),43.7643204,-79.476593,3456
-79.232765200000017,43.7642365,101752,GO-20171348416,2017-07-25T04:00:00.000Z,2017-07-27T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2017,July,27,208,Thursday  ,13,2017,July,25,206,Tuesday   ,18,Theft Over,D43,137,Woburn (137),43.7642365,-79.2327652,3457
-79.3417816,43.7089043,101755,GO-2017141368,2017-01-02T05:00:00.000Z,2017-01-23T05:00:00.000Z,Apartment,2130,210,Theft Over,2017,January,23,23,Monday    ,15,2017,January,2,2,Monday    ,0,Theft Over,D53,55,Thorncliffe Park (55),43.7089043,-79.3417816,3458
-79.3862915,43.6500893,101758,GO-201719398,2017-01-02T05:00:00.000Z,2017-01-04T05:00:00.000Z,Commercial,2130,210,Theft Over,2017,January,4,4,Wednesday ,10,2017,January,2,2,Monday    ,20,Theft Over,D52,76,Bay Street Corridor (76),43.6500893,-79.3862915,3459
-79.5385361,43.6032104,101759,GO-201720850,2017-01-02T05:00:00.000Z,2017-01-04T05:00:00.000Z,Outside,2130,210,Theft Over,2017,January,4,4,Wednesday ,14,2017,January,2,2,Monday    ,10,Theft Over,D22,20,Alderwood (20),43.6032104,-79.5385361,3460
-79.288360600000019,43.6912346,101765,GO-2017122303,2017-01-02T05:00:00.000Z,2017-01-20T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,January,20,20,Friday    ,14,2017,January,2,2,Monday    ,12,Theft Over,D55,121,Oakridge (121),43.6912346,-79.2883606,3461
-79.230758699999981,43.7265778,101795,GO-20171340051,2017-07-25T04:00:00.000Z,2017-07-26T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,July,26,207,Wednesday ,8,2017,July,25,206,Tuesday   ,21,Theft Over,D43,123,Cliffcrest (123),43.7265778,-79.2307587,3462
-79.3635483,43.661377,101829,GO-20171336742,2017-07-25T04:00:00.000Z,2017-07-25T04:00:00.000Z,Outside,2130,210,Theft Over,2017,July,25,206,Tuesday   ,17,2017,July,25,206,Tuesday   ,15,Theft Over,D51,72,Regent Park (72),43.661377,-79.3635483,3463
-79.436721799999987,43.7482643,101839,GO-20171564419,2017-07-25T04:00:00.000Z,2017-08-29T04:00:00.000Z,House,2130,210,Theft Over,2017,August,29,241,Tuesday   ,15,2017,July,25,206,Tuesday   ,10,Theft Over,D32,38,Lansing-Westgate (38),43.7482643,-79.4367218,3464
-79.4341507,43.6974602,102024,GO-20173060708,2017-07-26T04:00:00.000Z,2017-11-24T05:00:00.000Z,House,2130,215,Theft Over - Bicycle,2017,November,24,328,Friday    ,12,2017,July,26,207,Wednesday ,17,Theft Over,D13,106,Humewood-Cedarvale (106),43.6974602,-79.4341507,3465
-79.3416901,43.6712723,102099,GO-20171113546,2017-06-21T04:00:00.000Z,2017-06-22T04:00:00.000Z,House,2130,210,Theft Over,2017,June,22,173,Thursday  ,10,2017,June,21,172,Wednesday ,23,Theft Over,D55,69,Blake-Jones (69),43.6712723,-79.3416901,3466
